epoch,train_loss,val_loss,lr
49,0.7235099077224731,0.6929075717926025,0.0002
50,0.6246060132980347,0.9193379878997803,0.0002
51,0.8153016567230225,0.7982513308525085,0.0002
52,0.771041214466095,0.598678469657898,0.0002
53,0.5833537578582764,0.783631443977356,0.0002
54,0.6055159568786621,0.7140029668807983,0.0002
55,0.9597249031066895,0.7149912118911743,0.0002
56,0.6238361597061157,0.6735860109329224,0.0002
57,0.6757982969284058,0.7598392963409424,0.0002
58,0.778874397277832,0.6940383315086365,0.0002
59,0.8452640175819397,0.7591580152511597,0.0002
60,0.7191924452781677,0.5115175247192383,0.0002
61,0.68163001537323,0.5089545845985413,0.0002
62,0.5349041223526001,0.5995745062828064,0.0002
63,0.5998694896697998,0.7589390277862549,0.0002
64,0.6263700127601624,0.6414833068847656,0.0002
65,0.5790461897850037,0.5387271046638489,0.0002
66,0.45485061407089233,0.5113877654075623,0.0002
67,0.5815386772155762,0.6987545490264893,0.0002
68,0.49036267399787903,0.5083103179931641,0.0002
69,0.4216989278793335,0.49563324451446533,0.0002
70,0.39917439222335815,0.6377218961715698,0.0002
71,0.4730418920516968,0.709470272064209,0.0002
72,0.540107786655426,0.7185653448104858,0.0002
73,0.40577805042266846,0.47548434138298035,0.0002
74,0.6171846985816956,0.628451943397522,0.0002
75,0.38181859254837036,0.5720632076263428,0.0002
76,0.3256258964538574,0.5728749632835388,0.0002
77,0.5140488743782043,0.5624072551727295,0.0002
78,0.44431594014167786,0.3914446532726288,0.0002
79,0.48979800939559937,0.654754638671875,0.0002
80,0.3749314546585083,0.7974635362625122,0.0002
81,0.39007219672203064,0.6016911268234253,0.0002
82,0.39847540855407715,0.5598127841949463,0.0002
83,0.7643766403198242,0.759647011756897,0.0002
84,0.3846700191497803,0.9268381595611572,0.0002
85,0.4203668236732483,0.9099345207214355,0.0002
86,0.3132023811340332,0.6841796636581421,0.0002
87,0.437956839799881,0.7855311036109924,0.0002
88,0.26100587844848633,1.089482307434082,0.0002
89,0.470471054315567,0.5125490427017212,0.0002
90,0.27361494302749634,0.6872708797454834,0.0002
91,0.41792261600494385,0.8149070739746094,0.0002
92,0.36327511072158813,0.9000650644302368,0.0002
93,0.4001350998878479,0.6205330491065979,0.0002
94,0.4290315508842468,0.5305637717247009,0.0002
95,0.37368708848953247,0.7329085469245911,0.0002
96,0.31268343329429626,0.5451496839523315,0.0002
97,0.3789677619934082,0.6450226306915283,0.0002
98,0.39229655265808105,0.5996906757354736,0.0002
99,0.329330712556839,0.7990091443061829,0.0002
100,0.2888001799583435,0.46378791332244873,0.0002
101,0.316718727350235,0.6056027412414551,0.0002
102,0.3974515497684479,0.44253310561180115,0.0002
103,0.3566039204597473,0.5998052358627319,0.0002
104,0.3289700746536255,0.3300696313381195,0.0002
105,0.3131371736526489,0.4684728980064392,0.0002
106,0.6218294501304626,0.48034077882766724,0.0002
107,0.34996750950813293,0.922044038772583,0.0002
108,0.5382497906684875,0.8412371277809143,0.0002
109,0.34752073884010315,0.806236982345581,0.0002
110,0.4362824559211731,0.6137059330940247,0.0002
111,0.4086226224899292,0.8114233016967773,0.0002
112,0.38826489448547363,0.8464844226837158,0.0002
113,0.44204485416412354,0.6011868715286255,0.0002
114,0.4251807630062103,0.40216878056526184,0.0002
115,0.33826500177383423,0.5358078479766846,0.0002
116,0.35960841178894043,0.5736708641052246,0.0002
117,0.2696484327316284,0.42905518412590027,0.0002
118,0.3420405983924866,0.5336936712265015,0.0002
119,0.3204059600830078,0.41259315609931946,0.0002
120,0.3838410973548889,0.41588884592056274,0.0002
121,0.268976092338562,0.5910881757736206,0.0002
122,0.4275132715702057,0.6598106026649475,0.0002
123,0.3765769600868225,0.6140892505645752,0.0002
124,0.3312956988811493,0.5835485458374023,0.0002
125,0.2868586480617523,0.528309166431427,0.0002
126,0.4630716145038605,0.5897610187530518,0.0002
127,0.3069847524166107,0.8147650957107544,0.0002
128,0.3344101905822754,0.6854388117790222,0.0002
129,0.3807600736618042,0.6593430042266846,0.0002
130,0.34620118141174316,0.733608603477478,0.0002
131,0.29132795333862305,0.44717076420783997,0.0002
132,0.2641482949256897,1.0733819007873535,0.0002
133,0.27860718965530396,1.425795316696167,0.0002
134,0.43906736373901367,1.1759881973266602,0.0002
135,0.4590364098548889,0.9589093327522278,0.0002
136,0.426077663898468,0.7302147150039673,0.0002
137,0.3258494734764099,0.7110130786895752,0.0002
138,0.26049771904945374,0.681227445602417,0.0002
139,0.3378623127937317,0.5526872873306274,0.0002
140,0.32259225845336914,0.5797666907310486,0.0002
141,0.37625551223754883,0.49796783924102783,0.0002
142,0.5962411165237427,0.4294368624687195,0.0002
143,0.42519426345825195,0.6517988443374634,0.0002
144,0.32607966661453247,0.5992254018783569,0.0002
145,0.3442094922065735,0.41421180963516235,0.0002
146,0.3482922911643982,0.3957676291465759,0.0002
147,0.515971302986145,0.366462767124176,0.0002
148,0.4209442138671875,0.43913033604621887,0.0002
149,0.30440109968185425,0.5379260778427124,0.0002
150,0.3825121521949768,0.4724855124950409,0.0002
151,0.3595274090766907,0.41314053535461426,0.0002
152,0.4431772530078888,0.40678614377975464,0.0002
153,0.3298630118370056,0.3490489721298218,0.0002
154,0.337148517370224,0.5054449439048767,0.0002
155,0.4615078568458557,0.30005350708961487,0.0002
156,0.24012675881385803,0.30227288603782654,0.0002
157,0.40335994958877563,0.35132521390914917,0.0002
158,0.30960455536842346,0.3564945161342621,0.0002
159,0.38929444551467896,0.5727201104164124,0.0002
160,0.4030389189720154,0.3691209554672241,0.0002
161,0.39525336027145386,0.7168390154838562,0.0002
162,0.3970355987548828,0.41132843494415283,0.0002
163,0.43801215291023254,0.4180907607078552,0.0002
164,0.43253105878829956,0.5814834833145142,0.0002
165,0.4115816652774811,0.5907853245735168,0.0002
166,0.3891957700252533,0.731427788734436,0.0002
167,0.22164210677146912,0.9362673759460449,0.0002
168,0.45979511737823486,0.6935663223266602,0.0002
169,0.361491322517395,0.7441043257713318,0.0002
170,0.3680778741836548,0.8983198404312134,0.0002
171,0.3342709541320801,0.812466561794281,0.0002
172,0.25792986154556274,0.7700817584991455,0.0002
173,0.3445879817008972,0.7336660623550415,0.0002
174,0.29107823967933655,0.47898778319358826,0.0002
175,0.4096873104572296,0.5764169692993164,0.0002
176,0.4713805913925171,0.8003156781196594,0.0002
177,0.46860867738723755,0.9840245246887207,0.0002
178,0.2664812207221985,1.3437438011169434,0.0002
179,0.28621891140937805,1.2462000846862793,0.0002
180,0.42439281940460205,1.390519618988037,0.0002
181,0.4026157259941101,0.9911432862281799,0.0002
182,0.35021254420280457,0.6974334716796875,0.0002
183,0.42065945267677307,0.43286895751953125,0.0002
184,0.34356147050857544,0.505951464176178,0.0002
185,0.3090309798717499,0.45572376251220703,0.0002
186,0.30121544003486633,0.6554198265075684,0.0002
187,0.3943527936935425,0.39600419998168945,0.0002
188,0.4874184727668762,0.43242347240448,0.0002
189,0.3739930987358093,0.5280345678329468,0.0002
190,0.3465539216995239,0.8132998943328857,0.0002
191,0.4348103404045105,0.6892966032028198,0.0002
192,0.23386558890342712,0.9182357788085938,0.0002
193,0.34971362352371216,0.8534944653511047,0.0002
194,0.31013432145118713,1.0161166191101074,0.0002
195,0.2975238561630249,0.7872471809387207,0.0002
196,0.36721232533454895,0.6903502941131592,0.0002
197,0.36462879180908203,0.7278505563735962,0.0002
198,0.32520604133605957,0.42916804552078247,0.0002
199,0.229803204536438,0.4599752128124237,0.0002
200,0.38820090889930725,0.3324187397956848,0.0002
201,0.23479139804840088,0.4435090720653534,0.0002
202,0.3843429684638977,0.4521339535713196,0.0002
203,0.26942726969718933,0.3916252851486206,0.0002
204,0.35311442613601685,0.27593016624450684,0.0002
205,0.35972049832344055,0.39010679721832275,0.0002
206,0.3201781213283539,0.29771244525909424,0.0002
207,0.3435375690460205,0.2469508796930313,0.0002
208,0.3984600901603699,0.4097936451435089,0.0002
209,0.3032684922218323,0.29222849011421204,0.0002
210,0.21729344129562378,0.32031235098838806,0.0002
211,0.35159754753112793,0.36989089846611023,0.0002
212,0.23683644831180573,0.37494516372680664,0.0002
213,0.2767236530780792,0.34141284227371216,0.0002
214,0.30261045694351196,0.37222594022750854,0.0002
215,0.2964160442352295,0.30995404720306396,0.0002
216,0.4245116114616394,0.4872273802757263,0.0002
217,0.36944079399108887,0.4139595925807953,0.0002
218,0.3662649989128113,0.26006510853767395,0.0002
219,0.31299102306365967,0.2975665330886841,0.0002
220,0.3597410321235657,0.3490714132785797,0.0002
221,0.36335229873657227,0.3880823850631714,0.0002
222,0.38543856143951416,0.43495726585388184,0.0002
223,0.2873634994029999,0.38858482241630554,0.0002
224,0.3170347809791565,0.46095195412635803,0.0002
225,0.4563586115837097,0.5634287595748901,0.0002
226,0.2525681257247925,0.696696400642395,0.0002
227,0.3550223112106323,0.9252423048019409,0.0002
228,0.4726339876651764,0.5865880846977234,0.0002
229,0.48016875982284546,0.6580556035041809,0.0002
230,0.27966737747192383,0.37215620279312134,0.0002
231,0.37467706203460693,0.3842540979385376,0.0002
232,0.32070648670196533,0.31559422612190247,0.0002
233,0.3318243622779846,0.6066809892654419,0.0002
234,0.2925497889518738,0.39354535937309265,0.0002
235,0.279045432806015,0.4645961821079254,0.0002
236,0.35918861627578735,0.3727112114429474,0.0002
237,0.30248573422431946,0.4056529998779297,0.0002
238,0.31569474935531616,0.30239832401275635,0.0002
239,0.35890114307403564,0.3178855776786804,0.0002
240,0.3589007258415222,0.38689476251602173,0.0002
241,0.26754486560821533,0.36938774585723877,0.0002
242,0.39654916524887085,0.3940240740776062,0.0002
243,0.2852938771247864,0.4338931143283844,0.0002
244,0.4632543623447418,0.36280280351638794,0.0002
245,0.33991312980651855,0.3402988910675049,0.0002
246,0.22728638350963593,0.4816403388977051,0.0002
247,0.3309240937232971,0.42244037985801697,0.0002
248,0.39925169944763184,0.34881770610809326,0.0002
249,0.2199782133102417,0.650786817073822,0.0002
250,0.36440062522888184,0.5419801473617554,0.0002
251,0.25672411918640137,0.6197500228881836,0.0002
252,0.31509172916412354,0.5641076564788818,0.0002
253,0.18837013840675354,0.4073134958744049,0.0002
254,0.3118467926979065,0.4638545513153076,0.0002
255,0.3040257394313812,0.45764243602752686,0.0002
256,0.1971026062965393,0.4436565935611725,0.0002
257,0.3046148419380188,0.5031557083129883,0.0002
258,0.3030351996421814,0.5180738568305969,0.0002
259,0.28038784861564636,0.527219295501709,0.0002
260,0.31658637523651123,0.42423737049102783,0.0002
261,0.41666966676712036,0.7026973962783813,0.0002
262,0.3557991683483124,0.5325736999511719,0.0002
263,0.2743966281414032,0.5821750164031982,0.0002
264,0.256125271320343,1.0210716724395752,0.0002
265,0.3636092245578766,0.5251432657241821,0.0002
266,0.46604955196380615,0.47811129689216614,0.0002
267,0.37834641337394714,0.23241223394870758,0.0002
268,0.29185956716537476,0.4298935532569885,0.0002
269,0.3860677480697632,0.3834589719772339,0.0002
270,0.24469709396362305,0.35593482851982117,0.0002
271,0.5102196931838989,0.2588028013706207,0.0002
272,0.2818976640701294,0.3201323449611664,0.0002
273,0.27832627296447754,0.3648470342159271,0.0002
274,0.2806093692779541,0.28610995411872864,0.0002
275,0.27807122468948364,0.2819872796535492,0.0002
276,0.25884097814559937,0.19562119245529175,0.0002
277,0.28516119718551636,0.29574692249298096,0.0002
278,0.35824525356292725,0.4717007279396057,0.0002
279,0.43823206424713135,0.5313520431518555,0.0002
280,0.2703791856765747,0.5122870802879333,0.0002
281,0.35052722692489624,0.2992844581604004,0.0002
282,0.26633143424987793,0.31620439887046814,0.0002
283,0.3982011079788208,0.24798139929771423,0.0002
284,0.33455270528793335,0.46117347478866577,0.0002
285,0.3737945854663849,0.6535362005233765,0.0002
286,0.345841646194458,0.4527358412742615,0.0002
287,0.26308193802833557,0.324041485786438,0.0002
288,0.28480374813079834,0.5346348285675049,0.0002
289,0.4170089364051819,0.7873941659927368,0.0002
290,0.25294092297554016,0.6377570629119873,0.0002
291,0.2994331121444702,0.6125089526176453,0.0002
292,0.32558098435401917,0.3797643184661865,0.0002
293,0.3095986247062683,0.39972901344299316,0.0002
294,0.3696175217628479,0.4035603106021881,0.0002
295,0.2847391963005066,0.30305689573287964,0.0002
296,0.3150315284729004,0.38931718468666077,0.0002
297,0.2713850736618042,0.3762670159339905,0.0002
298,0.2977164685726166,0.37635236978530884,0.0002
299,0.26615339517593384,0.6758686304092407,0.0002
300,0.3700043559074402,0.36782950162887573,0.0002
301,0.2807835042476654,0.6187771558761597,0.0002
302,0.26202496886253357,0.49835896492004395,0.0002
303,0.4111492931842804,0.2842464745044708,0.0002
304,0.4607381820678711,0.41684019565582275,0.0002
305,0.4478943347930908,0.41248956322669983,0.0002
306,0.36445558071136475,0.45527389645576477,0.0002
307,0.34058380126953125,0.6564819812774658,0.0002
308,0.26552605628967285,0.6383658647537231,0.0002
309,0.32002484798431396,0.9310840964317322,0.0002
310,0.3198676109313965,0.9965200424194336,0.0002
311,0.35237640142440796,1.2027692794799805,0.0002
312,0.34767937660217285,0.6938979625701904,0.0002
313,0.3183961510658264,0.7497119903564453,0.0002
314,0.3587813377380371,0.5031620860099792,0.0002
315,0.3799441456794739,0.6065492630004883,0.0002
316,0.24350403249263763,0.5943931341171265,0.0002
317,0.381584495306015,0.560390055179596,0.0002
318,0.41042447090148926,0.3987710773944855,0.0002
319,0.30228883028030396,0.31514251232147217,0.0002
320,0.27636563777923584,0.45727360248565674,0.0002
321,0.2725800573825836,0.5535573959350586,0.0002
322,0.2556874454021454,0.4943101704120636,0.0002
323,0.2427099347114563,0.43152397871017456,0.0002
324,0.3268435001373291,0.5470384955406189,0.0002
325,0.15014004707336426,0.4561193883419037,0.0002
326,0.30771875381469727,0.313911110162735,0.0002
327,0.20246239006519318,0.3248470425605774,0.0002
328,0.34759390354156494,0.42917105555534363,0.0002
329,0.3146302103996277,0.38946834206581116,0.0002
330,0.2523214519023895,0.395587295293808,0.0002
331,0.3008931875228882,0.3697893023490906,0.0002
332,0.2757103145122528,0.32981938123703003,0.0002
333,0.35688430070877075,0.39658665657043457,0.0002
334,0.31845951080322266,0.3770594596862793,0.0002
335,0.35921165347099304,0.37508589029312134,0.0002
336,0.2875126004219055,0.37758561968803406,0.0002
337,0.26590389013290405,0.28224149346351624,0.0002
338,0.18225741386413574,0.4586013853549957,0.0002
339,0.2758803963661194,0.5072782039642334,0.0002
340,0.388430118560791,0.4982686936855316,0.0002
341,0.2422640323638916,0.338407039642334,0.0002
342,0.2846595048904419,0.3611152470111847,0.0002
343,0.24112364649772644,0.36028730869293213,0.0002
344,0.3696199059486389,0.2808625102043152,0.0002
345,0.3616397976875305,0.2902963161468506,0.0002
346,0.2544248104095459,0.4589020013809204,0.0002
347,0.322544127702713,0.4046381711959839,0.0002
348,0.37956637144088745,0.41370803117752075,0.0002
349,0.28325510025024414,0.6210466623306274,0.0002
350,0.36636412143707275,0.3457726240158081,0.0002
351,0.3445770740509033,0.48711931705474854,0.0002
352,0.3424845337867737,0.7470124959945679,0.0002
353,0.29865360260009766,0.95639568567276,0.0002
354,0.2528321146965027,1.0452358722686768,0.0002
355,0.2828332185745239,1.3664288520812988,0.0002
356,0.2648860514163971,1.304862141609192,0.0002
357,0.4564990997314453,1.1026135683059692,0.0002
358,0.3116423189640045,0.9098291397094727,0.0002
359,0.34476152062416077,1.1914548873901367,0.0002
360,0.3288319408893585,1.3713047504425049,0.0002
361,0.42532506585121155,1.3218342065811157,0.0002
362,0.2584373354911804,1.1247901916503906,0.0002
363,0.268353670835495,0.9966683387756348,0.0002
364,0.27890634536743164,0.8375424742698669,0.0002
365,0.2066429853439331,0.8870540857315063,0.0002
366,0.31637853384017944,0.8291393518447876,0.0002
367,0.36182695627212524,0.8414734601974487,0.0002
368,0.2753542959690094,1.0752432346343994,0.0002
369,0.3310932219028473,0.6334332227706909,0.0002
370,0.2843862473964691,0.561133086681366,0.0002
371,0.34132733941078186,0.4204448461532593,0.0002
372,0.4494204521179199,0.19618406891822815,0.0002
373,0.23889534175395966,0.24819177389144897,0.0002
374,0.23617669939994812,0.34520989656448364,0.0002
375,0.27928271889686584,0.5961892008781433,0.0002
376,0.3992980122566223,0.57659912109375,0.0002
377,0.2387022078037262,0.7752754092216492,0.0002
378,0.39796966314315796,0.2792004346847534,0.0002
379,0.3405493497848511,0.2949032187461853,0.0002
380,0.18908298015594482,0.445303738117218,0.0002
381,0.2495134025812149,0.388554185628891,0.0002
382,0.23120106756687164,0.30348750948905945,0.0002
383,0.3411955237388611,0.3243454098701477,0.0002
384,0.27364546060562134,0.27253714203834534,0.0002
385,0.3122343420982361,0.3043413460254669,0.0002
386,0.21753376722335815,0.24871060252189636,0.0002
387,0.20754140615463257,0.2038823515176773,0.0002
388,0.35069724917411804,0.23738625645637512,0.0002
389,0.28018438816070557,0.32865071296691895,0.0002
390,0.4246426820755005,0.3763832151889801,0.0002
391,0.3218308687210083,0.36496204137802124,0.0002
392,0.21009059250354767,0.6709606647491455,0.0002
393,0.34875723719596863,0.5563075542449951,0.0002
394,0.357607901096344,0.7310494184494019,0.0002
395,0.3475770950317383,0.6855818629264832,0.0002
396,0.23453110456466675,0.561405599117279,0.0002
397,0.3036503195762634,0.6268991827964783,0.0002
398,0.2560429275035858,0.5876501798629761,0.0002
399,0.2246052324771881,0.4367455244064331,0.0002
400,0.2721458673477173,0.4681207835674286,0.0002
401,0.24526479840278625,0.3626372814178467,0.0002
402,0.2754844129085541,0.7327566742897034,0.0002
403,0.302277147769928,0.6328622698783875,0.0002
404,0.24494759738445282,0.3552575707435608,0.0002
405,0.28805941343307495,0.35639140009880066,0.0002
406,0.2686885595321655,0.42345619201660156,0.0002
407,0.46721261739730835,0.40765583515167236,0.0002
408,0.24764181673526764,0.3190576434135437,0.0002
409,0.41095781326293945,0.34532758593559265,0.0002
410,0.4125245213508606,0.3944051265716553,0.0002
411,0.32274559140205383,0.4704383909702301,0.0002
412,0.2793530821800232,0.30989864468574524,0.0002
413,0.2863282561302185,0.3467228412628174,0.0002
414,0.2507079541683197,0.33297035098075867,0.0002
415,0.2577415704727173,0.40536296367645264,0.0002
416,0.2093416005373001,0.5224422216415405,0.0002
417,0.3750157356262207,0.23666775226593018,0.0002
418,0.321504145860672,0.32622939348220825,0.0002
419,0.38773512840270996,0.4115027189254761,0.0002
420,0.3545101284980774,0.3382989168167114,0.0002
421,0.2855645716190338,0.42471274733543396,0.0002
422,0.3175443410873413,0.3290542960166931,0.0002
423,0.2989661395549774,0.3543551564216614,0.0002
424,0.49564093351364136,0.2868231534957886,0.0002
425,0.30591848492622375,0.5287550687789917,0.0002
426,0.390308678150177,0.5465991497039795,0.0002
427,0.2837488055229187,0.5918497443199158,0.0002
428,0.26424604654312134,0.7334771752357483,0.0002
429,0.23596492409706116,0.7255282998085022,0.0002
430,0.3095674514770508,0.7869634628295898,0.0002
431,0.2893540859222412,0.7355648279190063,0.0002
432,0.23083968460559845,0.5481535196304321,0.0002
433,0.20284247398376465,0.5879287719726562,0.0002
434,0.20845186710357666,0.5105615854263306,0.0002
435,0.29250529408454895,0.4420229494571686,0.0002
436,0.36670634150505066,0.36213159561157227,0.0002
437,0.18578560650348663,0.4397263526916504,0.0002
438,0.24818293750286102,0.5258678197860718,0.0002
439,0.28414344787597656,0.22940203547477722,0.0002
440,0.20581212639808655,0.4471370577812195,0.0002
441,0.3127814531326294,0.3796839714050293,0.0002
442,0.30903369188308716,0.4739183783531189,0.0002
443,0.26512229442596436,0.4354051649570465,0.0002
444,0.2020103931427002,0.5585640668869019,0.0002
445,0.38922542333602905,0.47149112820625305,0.0002
446,0.3218300938606262,0.722955584526062,0.0002
447,0.30185407400131226,0.6316509246826172,0.0002
448,0.35378167033195496,0.6563224196434021,0.0002
449,0.4120493233203888,0.5470987558364868,0.0002
450,0.23222716152668,0.5324556231498718,0.0002
451,0.2783302068710327,0.43593382835388184,0.0002
452,0.36790716648101807,0.33303749561309814,0.0002
453,0.3790780305862427,0.3774030804634094,0.0002
454,0.2995550036430359,0.28268492221832275,0.0002
455,0.36090773344039917,0.2591310739517212,0.0002
456,0.26172488927841187,0.2615949213504791,0.0002
457,0.36945199966430664,0.32226240634918213,0.0002
458,0.21147775650024414,0.38839632272720337,0.0002
459,0.25961050391197205,0.30451154708862305,0.0002
460,0.253456175327301,0.3892226815223694,0.0002
461,0.30701082944869995,0.405008465051651,0.0002
462,0.2742327153682709,0.2064996361732483,0.0002
463,0.26169127225875854,0.43246111273765564,0.0002
464,0.3493320345878601,0.3670789897441864,0.0002
465,0.22187156975269318,0.5177596807479858,0.0002
466,0.24673902988433838,0.5132522583007812,0.0002
467,0.362187922000885,0.5559830665588379,0.0002
468,0.3797680139541626,0.6010181903839111,0.0002
469,0.23219379782676697,0.42548537254333496,0.0002
470,0.38980069756507874,0.572807788848877,0.0002
471,0.2565156817436218,0.7797925472259521,0.0002
472,0.26520320773124695,0.7696138024330139,0.0002
473,0.1838744580745697,0.932641863822937,0.0002
474,0.34086477756500244,0.793089747428894,0.0002
475,0.20507417619228363,0.7817866206169128,0.0002
476,0.2524072527885437,0.6953263282775879,0.0002
477,0.18573860824108124,0.6242160797119141,0.0001
478,0.32590097188949585,0.7211831212043762,0.0001
479,0.3277442157268524,0.569247841835022,0.0001
480,0.32700902223587036,0.6524620652198792,0.0001
481,0.2111559510231018,0.8122073411941528,0.0001
482,0.23079368472099304,0.8219301104545593,0.0001
483,0.29708194732666016,0.8391507267951965,0.0001
484,0.2465100735425949,1.0140154361724854,0.0001
485,0.2657710015773773,1.1071581840515137,0.0001
486,0.2652612328529358,0.8845906257629395,0.0001
487,0.31252819299697876,1.1180046796798706,0.0001
488,0.2118055820465088,0.9716159105300903,0.0001
489,0.2897840738296509,0.8773677349090576,0.0001
490,0.2940114140510559,0.7789519429206848,0.0001
491,0.30950286984443665,1.0191011428833008,0.0001
492,0.21221037209033966,0.6604670286178589,0.0001
493,0.2018493115901947,0.9450317621231079,0.0001
494,0.21264664828777313,0.8465183973312378,0.0001
495,0.24548876285552979,0.7001495361328125,0.0001
496,0.25514331459999084,0.8206226229667664,0.0001
497,0.2704378366470337,0.6096511483192444,0.0001
498,0.25731033086776733,0.588769257068634,0.0001
499,0.2620263695716858,0.509512186050415,0.0001
500,0.27403831481933594,0.6154001951217651,0.0001
501,0.2935565412044525,0.6517887115478516,0.0001
502,0.2589975595474243,0.45975345373153687,0.0001
503,0.1983274221420288,0.5487289428710938,0.0001
504,0.340718150138855,0.6915609836578369,0.0001
505,0.2898622751235962,0.45357269048690796,0.0001
506,0.25103670358657837,0.5131496787071228,0.0001
507,0.2739473581314087,0.3936383128166199,0.0001
508,0.2896421551704407,0.28392934799194336,0.0001
509,0.2894601821899414,0.31423401832580566,0.0001
510,0.2071608603000641,0.4121130406856537,0.0001
511,0.22783826291561127,0.33483365178108215,0.0001
512,0.3173942267894745,0.1972639262676239,0.0001
513,0.17959603667259216,0.2990171015262604,0.0001
514,0.16505369544029236,0.5026692152023315,0.0001
515,0.3439309298992157,0.35491061210632324,0.0001
516,0.29600077867507935,0.3507607579231262,0.0001
517,0.22580178081989288,0.24688085913658142,0.0001
518,0.3080523908138275,0.251438707113266,0.0001
519,0.23050197958946228,0.24586059153079987,0.0001
520,0.3142106533050537,0.4070765972137451,0.0001
521,0.25515592098236084,0.33216673135757446,0.0001
522,0.3453766703605652,0.3249097466468811,0.0001
523,0.19948600232601166,0.3002973198890686,0.0001
524,0.27702030539512634,0.23358221352100372,0.0001
525,0.18124696612358093,0.35232430696487427,0.0001
526,0.3589205741882324,0.30054253339767456,0.0001
527,0.19227449595928192,0.30932432413101196,0.0001
528,0.2819206118583679,0.19319172203540802,0.0001
529,0.263508677482605,0.3095822334289551,0.0001
530,0.2695707082748413,0.1828453242778778,0.0001
531,0.37803396582603455,0.15871557593345642,0.0001
532,0.21826130151748657,0.2958170473575592,0.0001
533,0.4237162470817566,0.2688431143760681,0.0001
534,0.21936240792274475,0.31555894017219543,0.0001
535,0.29889336228370667,0.3458826541900635,0.0001
536,0.23414230346679688,0.3779875934123993,0.0001
537,0.4438111186027527,0.33755922317504883,0.0001
538,0.25784534215927124,0.3422427177429199,0.0001
539,0.3068436086177826,0.3820384442806244,0.0001
540,0.2102612555027008,0.33167535066604614,0.0001
541,0.2673284411430359,0.29782742261886597,0.0001
542,0.17501771450042725,0.4298846125602722,0.0001
543,0.2636062800884247,0.3080455958843231,0.0001
544,0.27386268973350525,0.2465590536594391,0.0001
545,0.29071661829948425,0.3519373834133148,0.0001
546,0.2774900496006012,0.22473716735839844,0.0001
547,0.2153012454509735,0.33688852190971375,0.0001
548,0.3661341667175293,0.32647716999053955,0.0001
549,0.2950267791748047,0.4342923164367676,0.0001
550,0.24587318301200867,0.3663409650325775,0.0001
551,0.27137869596481323,0.28871527314186096,0.0001
552,0.24265669286251068,0.26603755354881287,0.0001
553,0.2590416967868805,0.25982218980789185,0.0001
554,0.3434356451034546,0.24063780903816223,0.0001
555,0.3446510434150696,0.3312898874282837,0.0001
556,0.30451828241348267,0.38729941844940186,0.0001
557,0.18518929183483124,0.2736668288707733,0.0001
558,0.21596010029315948,0.38700905442237854,0.0001
559,0.2881367802619934,0.48245030641555786,0.0001
560,0.3588946461677551,0.39536622166633606,0.0001
561,0.2655564546585083,0.5106874108314514,0.0001
